source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp
389907649509093760,10.444131898560563,46.78861809293022,1.4110735526910936,16.705063,1.6154585
389907649510020736,10.43121375486269,46.8017245235338,-0.30905285122264176,20.230442,1.2485332
389907679571925504,10.443978269088783,46.79895162789303,0.32904827985701846,18.005127,1.2168388
389907679571940992,10.441681584150858,46.80944898748792,0.5087439335626905,18.54541,1.7071304
389907683866213632,10.442958506564375,46.79916936125118,0.11718984919952191,19.93975,0.6064892
389907683867508864,10.435884309802677,46.81444808074757,1.8062515653652729,20.734158,2.1261845
389907683867512192,10.446951332709483,46.79694044790018,1.0350594443676364,20.499754,1.6621265
4551518272552850176,268.83696749013296,19.033094213069173,3.7942258717540573,20.73959,1.4074516
4551518272555252224,268.83441259720865,19.01914307870544,0.023218618651455268,17.012718,1.2231598
4551518272555252352,268.84087243423966,19.025098308423935,0.8004982220813899,19.732315,1.9432278
